ALARM ID,0
DATE,2023/01/02,11:31:20,

No,DATE,TIME,COUNT,STATUS,ALARM No,MESSAGE
359,2022/11/18,11:31:29,5,ON,1,L1001 寠柧偗缸萏邥s椙
360,2022/11/18,11:30:22,4,ON,1,L1001 寠柧偗缸萏邥s椙
361,2022/11/18,11:26:02,3,ON,1,L1001 寠柧偗缸萏邥s椙
362,2022/11/18,10:53:26,486,ON,54,L1306 冻菽据话堎忢
363,2022/11/18,10:21:51,47,ON,48,L1300 巆棷馨笇煉m堎忢
364,2022/11/18,10:07:00,26,ON,6,L1006 娧捠摦嶌晄椙
365,2022/11/18,10:03:19,485,ON,54,L1306 冻菽据话堎忢
366,2022/11/18,09:27:04,44,ON,0,L1000 埨慡缸堎忢
367,2022/11/18,08:28:06,151,ON,4,L1004 庱壓埵抲晄椙
368,2022/11/18,08:20:09,484,ON,54,L1306 冻菽据话堎忢
369,2022/11/17,18:51:38,43,ON,0,L1000 埨慡缸堎忢
370,2022/11/17,16:43:10,483,ON,54,L1306 冻菽据话堎忢
371,2022/11/17,15:49:32,482,ON,54,L1306 冻菽据话堎忢
372,2022/11/17,15:07:32,42,ON,0,L1000 埨慡缸堎忢
373,2022/11/17,15:02:50,41,ON,0,L1000 埨慡缸堎忢
374,2022/11/17,12:43:21,481,ON,54,L1306 冻菽据话堎忢
375,2022/11/17,11:12:57,51,ON,2,L1002 墶寠枹娧捠堎忢
376,2022/11/17,11:12:24,150,ON,4,L1004 庱壓埵抲晄椙
377,2022/11/16,17:49:29,25,ON,6,L1006 娧捠摦嶌晄椙
378,2022/11/16,16:33:25,50,ON,2,L1002 墶寠枹娧捠堎忢
379,2022/11/16,15:50:30,480,ON,54,L1306 冻菽据话堎忢
380,2022/11/16,15:40:53,479,ON,54,L1306 冻菽据话堎忢
381,2022/11/16,14:51:53,478,ON,54,L1306 冻菽据话堎忢
382,2022/11/16,14:21:52,24,ON,6,L1006 娧捠摦嶌晄椙
383,2022/11/16,14:08:06,477,ON,54,L1306 冻菽据话堎忢
384,2022/11/16,12:22:46,476,ON,54,L1306 冻菽据话堎忢
385,2022/11/16,12:10:35,475,ON,54,L1306 冻菽据话堎忢
386,2022/11/16,11:26:11,474,ON,54,L1306 冻菽据话堎忢
387,2022/11/16,10:51:54,149,ON,4,L1004 庱壓埵抲晄椙
388,2022/11/16,10:38:50,473,ON,54,L1306 冻菽据话堎忢
389,2022/11/16,10:11:15,46,ON,48,L1300 巆棷馨笇煉m堎忢
390,2022/11/16,10:07:26,472,ON,54,L1306 冻菽据话堎忢
391,2022/11/16,09:52:28,45,ON,48,L1300 巆棷馨笇煉m堎忢
392,2022/11/15,17:46:03,148,ON,4,L1004 庱壓埵抲晄椙
393,2022/11/15,17:41:56,147,ON,4,L1004 庱壓埵抲晄椙
394,2022/11/15,16:02:35,49,ON,2,L1002 墶寠枹娧捠堎忢
395,2022/11/15,15:48:10,471,ON,54,L1306 冻菽据话堎忢
396,2022/11/15,15:02:32,470,ON,54,L1306 冻菽据话堎忢
397,2022/11/15,13:12:47,469,ON,54,L1306 冻菽据话堎忢
398,2022/11/15,12:13:30,48,ON,2,L1002 墶寠枹娧捠堎忢
399,2022/11/15,11:13:14,468,ON,54,L1306 冻菽据话堎忢
400,2022/11/15,10:26:36,467,ON,54,L1306 冻菽据话堎忢
401,2022/11/15,09:38:26,466,ON,54,L1306 冻菽据话堎忢
402,2022/11/14,16:50:59,146,ON,4,L1004 庱壓埵抲晄椙
403,2022/11/14,16:47:13,2,ON,1,L1001 寠柧偗缸萏邥s椙
404,2022/11/14,16:02:55,23,ON,6,L1006 娧捠摦嶌晄椙
405,2022/11/14,15:13:32,465,ON,54,L1306 冻菽据话堎忢
406,2022/11/14,14:00:21,145,ON,4,L1004 庱壓埵抲晄椙
407,2022/11/14,13:48:15,464,ON,54,L1306 冻菽据话堎忢
408,2022/11/14,11:00:34,44,ON,48,L1300 巆棷馨笇煉m堎忢
409,2022/11/14,10:29:49,463,ON,54,L1306 冻菽据话堎忢
410,2022/11/14,09:41:57,462,ON,54,L1306 冻菽据话堎忢
411,2022/11/14,08:52:46,461,ON,54,L1306 冻菽据话堎忢
412,2022/11/12,10:01:29,22,ON,6,L1006 娧捠摦嶌晄椙
413,2022/11/12,09:56:45,460,ON,54,L1306 冻菽据话堎忢
414,2022/11/12,09:10:04,144,ON,4,L1004 庱壓埵抲晄椙
415,2022/11/12,08:19:41,43,ON,48,L1300 巆棷馨笇煉m堎忢
416,2022/11/11,19:00:53,459,ON,54,L1306 冻菽据话堎忢
417,2022/11/11,17:52:13,458,ON,54,L1306 冻菽据话堎忢
418,2022/11/11,17:10:30,457,ON,54,L1306 冻菽据话堎忢
419,2022/11/11,16:36:44,456,ON,54,L1306 冻菽据话堎忢
420,2022/11/11,15:33:00,40,ON,0,L1000 埨慡缸堎忢
421,2022/11/11,15:18:02,39,ON,0,L1000 埨慡缸堎忢
422,2022/11/11,13:25:31,38,ON,0,L1000 埨慡缸堎忢
423,2022/11/11,11:40:12,37,ON,0,L1000 埨慡缸堎忢
424,2022/11/11,11:17:39,455,ON,54,L1306 冻菽据话堎忢
425,2022/11/11,09:02:09,143,ON,4,L1004 庱壓埵抲晄椙
426,2022/11/10,18:44:27,47,ON,2,L1002 墶寠枹娧捠堎忢
427,2022/11/10,18:43:16,142,ON,4,L1004 庱壓埵抲晄椙
428,2022/11/10,18:10:21,21,ON,6,L1006 娧捠摦嶌晄椙
429,2022/11/10,18:10:20,141,ON,4,L1004 庱壓埵抲晄椙
430,2022/11/10,18:10:19,2,ON,3,L1003 莎翍O恑晄椙
431,2022/11/10,12:27:16,454,ON,54,L1306 冻菽据话堎忢
432,2022/11/10,11:19:10,453,ON,54,L1306 冻菽据话堎忢
433,2022/11/10,10:27:44,452,ON,54,L1306 冻菽据话堎忢
434,2022/11/10,09:38:20,140,ON,4,L1004 庱壓埵抲晄椙
435,2022/11/10,09:12:59,139,ON,4,L1004 庱壓埵抲晄椙
436,2022/11/09,16:09:32,451,ON,54,L1306 冻菽据话堎忢
437,2022/11/09,14:38:23,450,ON,54,L1306 冻菽据话堎忢
438,2022/11/09,11:49:00,449,ON,54,L1306 冻菽据话堎忢
439,2022/11/09,11:03:21,448,ON,54,L1306 冻菽据话堎忢
440,2022/11/09,10:17:27,447,ON,54,L1306 冻菽据话堎忢
441,2022/11/09,09:32:48,446,ON,54,L1306 冻菽据话堎忢
442,2022/11/08,18:01:55,445,ON,54,L1306 冻菽据话堎忢
443,2022/11/08,17:14:43,444,ON,54,L1306 冻菽据话堎忢
444,2022/11/08,16:26:13,443,ON,54,L1306 冻菽据话堎忢
445,2022/11/08,15:39:07,442,ON,54,L1306 冻菽据话堎忢
446,2022/11/07,18:39:45,441,ON,54,L1306 冻菽据话堎忢
447,2022/11/07,17:10:47,440,ON,54,L1306 冻菽据话堎忢
448,2022/11/07,15:40:40,439,ON,54,L1306 冻菽据话堎忢
449,2022/11/07,15:21:17,138,ON,4,L1004 庱壓埵抲晄椙
450,2022/11/07,14:49:10,438,ON,54,L1306 冻菽据话堎忢
451,2022/11/07,12:51:25,437,ON,54,L1306 冻菽据话堎忢
452,2022/11/07,11:57:00,436,ON,54,L1306 冻菽据话堎忢
453,2022/11/07,11:16:52,435,ON,54,L1306 冻菽据话堎忢
454,2022/11/07,10:08:47,434,ON,54,L1306 冻菽据话堎忢
455,2022/11/04,14:48:53,433,ON,54,L1306 冻菽据话堎忢
456,2022/11/04,14:01:07,432,ON,54,L1306 冻菽据话堎忢
457,2022/11/04,12:38:06,431,ON,54,L1306 冻菽据话堎忢
458,2022/11/04,10:45:33,430,ON,54,L1306 冻菽据话堎忢
459,2022/11/04,09:15:15,429,ON,54,L1306 冻菽据话堎忢
460,2022/11/03,18:56:00,46,ON,2,L1002 墶寠枹娧捠堎忢
461,2022/11/03,18:55:31,137,ON,4,L1004 庱壓埵抲晄椙
462,2022/11/03,18:06:46,45,ON,2,L1002 墶寠枹娧捠堎忢
463,2022/11/03,15:14:27,44,ON,2,L1002 墶寠枹娧捠堎忢
464,2022/11/03,13:17:06,428,ON,54,L1306 冻菽据话堎忢
465,2022/11/03,12:25:20,427,ON,54,L1306 冻菽据话堎忢
466,2022/11/03,10:54:28,426,ON,54,L1306 冻菽据话堎忢
467,2022/11/03,09:45:46,425,ON,54,L1306 冻菽据话堎忢
468,2022/11/03,09:07:20,136,ON,4,L1004 庱壓埵抲晄椙
469,2022/11/03,09:06:15,135,ON,4,L1004 庱壓埵抲晄椙
470,2022/11/02,17:49:00,424,ON,54,L1306 冻菽据话堎忢
471,2022/11/02,16:37:33,423,ON,54,L1306 冻菽据话堎忢
472,2022/11/02,14:39:09,422,ON,54,L1306 冻菽据话堎忢
473,2022/11/02,13:52:34,421,ON,54,L1306 冻菽据话堎忢
474,2022/11/02,11:20:44,420,ON,54,L1306 冻菽据话堎忢
475,2022/11/02,10:34:07,419,ON,54,L1306 冻菽据话堎忢
476,2022/11/02,09:48:10,418,ON,54,L1306 冻菽据话堎忢
477,2022/11/01,14:32:21,417,ON,54,L1306 冻菽据话堎忢
478,2022/11/01,13:35:43,20,ON,6,L1006 娧捠摦嶌晄椙
479,2022/11/01,12:47:02,43,ON,2,L1002 墶寠枹娧捠堎忢
480,2022/11/01,11:14:36,416,ON,54,L1306 冻菽据话堎忢
481,2022/11/01,10:24:48,415,ON,54,L1306 冻菽据话堎忢
482,2022/11/01,09:31:07,42,ON,2,L1002 墶寠枹娧捠堎忢
483,2022/11/01,09:29:51,41,ON,2,L1002 墶寠枹娧捠堎忢
484,2022/10/31,15:28:15,414,ON,54,L1306 冻菽据话堎忢
485,2022/10/31,14:01:04,413,ON,54,L1306 冻菽据话堎忢
486,2022/10/31,13:02:13,412,ON,54,L1306 冻菽据话堎忢
487,2022/10/31,12:16:56,411,ON,54,L1306 冻菽据话堎忢
488,2022/10/31,11:21:38,42,ON,48,L1300 巆棷馨笇煉m堎忢
489,2022/10/31,11:07:51,410,ON,54,L1306 冻菽据话堎忢
490,2022/10/31,09:37:42,409,ON,54,L1306 冻菽据话堎忢
491,2022/10/29,17:00:21,408,ON,54,L1306 冻菽据话堎忢
492,2022/10/29,12:14:23,41,ON,48,L1300 巆棷馨笇煉m堎忢
493,2022/10/29,11:31:13,407,ON,54,L1306 冻菽据话堎忢
494,2022/10/29,11:04:25,134,ON,4,L1004 庱壓埵抲晄椙
495,2022/10/29,09:16:58,406,ON,54,L1306 冻菽据话堎忢
496,2022/10/28,16:56:30,405,ON,54,L1306 冻菽据话堎忢
497,2022/10/28,15:20:21,404,ON,54,L1306 冻菽据话堎忢
498,2022/10/28,14:36:18,403,ON,54,L1306 冻菽据话堎忢
499,2022/10/28,14:02:37,402,ON,54,L1306 冻菽据话堎忢
500,2022/10/28,12:40:50,36,ON,0,L1000 埨慡缸堎忢
501,2022/10/28,12:25:41,133,ON,4,L1004 庱壓埵抲晄椙
502,2022/10/28,11:45:24,401,ON,54,L1306 冻菽据话堎忢
503,2022/10/28,10:59:58,400,ON,54,L1306 冻菽据话堎忢
504,2022/10/28,10:11:48,399,ON,54,L1306 冻菽据话堎忢
505,2022/10/27,18:58:34,40,ON,2,L1002 墶寠枹娧捠堎忢
506,2022/10/27,18:57:01,39,ON,2,L1002 墶寠枹娧捠堎忢
507,2022/10/27,18:56:36,132,ON,4,L1004 庱壓埵抲晄椙
508,2022/10/27,16:56:11,398,ON,54,L1306 冻菽据话堎忢
509,2022/10/27,14:09:52,397,ON,54,L1306 冻菽据话堎忢
510,2022/10/27,12:48:35,396,ON,54,L1306 冻菽据话堎忢
511,2022/10/27,11:49:59,395,ON,54,L1306 冻菽据话堎忢
512,2022/10/27,11:06:43,394,ON,54,L1306 冻菽据话堎忢
513,2022/10/27,10:58:41,393,ON,54,L1306 冻菽据话堎忢
514,2022/10/27,10:10:59,392,ON,54,L1306 冻菽据话堎忢
515,2022/10/27,08:06:53,391,ON,54,L1306 冻菽据话堎忢
516,2022/10/26,19:02:20,390,ON,54,L1306 冻菽据话堎忢
517,2022/10/26,18:53:05,389,ON,54,L1306 冻菽据话堎忢
518,2022/10/26,18:34:58,35,ON,0,L1000 埨慡缸堎忢
519,2022/10/26,18:10:44,388,ON,54,L1306 冻菽据话堎忢
520,2022/10/26,16:27:48,387,ON,54,L1306 冻菽据话堎忢
521,2022/10/26,15:40:52,386,ON,54,L1306 冻菽据话堎忢
522,2022/10/26,14:55:13,385,ON,54,L1306 冻菽据话堎忢
523,2022/10/26,14:09:20,384,ON,54,L1306 冻菽据话堎忢
524,2022/10/26,12:10:15,383,ON,54,L1306 冻菽据话堎忢
525,2022/10/26,11:26:11,382,ON,54,L1306 冻菽据话堎忢
526,2022/10/26,09:55:25,381,ON,54,L1306 冻菽据话堎忢
527,2022/10/26,09:47:16,34,ON,0,L1000 埨慡缸堎忢
528,2022/10/25,16:13:36,380,ON,54,L1306 冻菽据话堎忢
529,2022/10/25,15:25:34,379,ON,54,L1306 冻菽据话堎忢
530,2022/10/25,14:38:36,378,ON,54,L1306 冻菽据话堎忢
531,2022/10/25,13:51:58,377,ON,54,L1306 冻菽据话堎忢
532,2022/10/25,11:17:26,376,ON,54,L1306 冻菽据话堎忢
533,2022/10/25,10:32:10,375,ON,54,L1306 冻菽据话堎忢
534,2022/10/25,09:13:27,374,ON,54,L1306 冻菽据话堎忢
535,2022/10/24,15:43:04,373,ON,54,L1306 冻菽据话堎忢
536,2022/10/24,14:11:08,372,ON,54,L1306 冻菽据话堎忢
537,2022/10/24,12:56:53,371,ON,54,L1306 冻菽据话堎忢
538,2022/10/24,12:17:58,40,ON,48,L1300 巆棷馨笇煉m堎忢
539,2022/10/24,11:31:26,370,ON,54,L1306 冻菽据话堎忢
540,2022/10/24,11:25:50,369,ON,54,L1306 冻菽据话堎忢
541,2022/10/24,11:20:38,368,ON,54,L1306 冻菽据话堎忢
542,2022/10/24,11:00:58,367,ON,54,L1306 冻菽据话堎忢
543,2022/10/24,10:55:46,366,ON,54,L1306 冻菽据话堎忢
544,2022/10/24,10:34:25,365,ON,54,L1306 冻菽据话堎忢
545,2022/10/24,10:06:47,364,ON,54,L1306 冻菽据话堎忢
546,2022/10/24,09:39:24,363,ON,54,L1306 冻菽据话堎忢
547,2022/10/24,09:15:52,362,ON,54,L1306 冻菽据话堎忢
548,2022/10/21,15:52:31,361,ON,54,L1306 冻菽据话堎忢
549,2022/10/21,15:03:31,360,ON,54,L1306 冻菽据话堎忢
550,2022/10/21,14:14:56,359,ON,54,L1306 冻菽据话堎忢
551,2022/10/21,14:05:21,131,ON,4,L1004 庱壓埵抲晄椙
552,2022/10/21,14:04:08,358,ON,54,L1306 冻菽据话堎忢
553,2022/10/21,13:01:44,357,ON,54,L1306 冻菽据话堎忢
554,2022/10/21,11:57:45,38,ON,2,L1002 墶寠枹娧捠堎忢
555,2022/10/21,11:52:56,37,ON,2,L1002 墶寠枹娧捠堎忢
556,2022/10/21,11:17:29,356,ON,54,L1306 冻菽据话堎忢
557,2022/10/21,10:53:09,355,ON,54,L1306 冻菽据话堎忢
558,2022/10/21,10:39:59,354,ON,54,L1306 冻菽据话堎忢
559,2022/10/21,10:27:02,353,ON,54,L1306 冻菽据话堎忢
560,2022/10/21,09:59:49,352,ON,54,L1306 冻菽据话堎忢
561,2022/10/21,09:52:02,351,ON,54,L1306 冻菽据话堎忢
562,2022/10/20,17:25:18,36,ON,2,L1002 墶寠枹娧捠堎忢
563,2022/10/20,17:24:44,130,ON,4,L1004 庱壓埵抲晄椙
564,2022/10/20,15:51:37,350,ON,54,L1306 冻菽据话堎忢
565,2022/10/20,14:20:26,349,ON,54,L1306 冻菽据话堎忢
566,2022/10/19,17:55:30,348,ON,54,L1306 冻菽据话堎忢
567,2022/10/19,16:45:38,347,ON,54,L1306 冻菽据话堎忢
568,2022/10/19,16:43:00,346,ON,54,L1306 冻菽据话堎忢
569,2022/10/19,16:34:09,345,ON,54,L1306 冻菽据话堎忢
570,2022/10/19,12:42:05,344,ON,54,L1306 冻菽据话堎忢
571,2022/10/19,10:07:49,343,ON,54,L1306 冻菽据话堎忢
572,2022/10/18,16:11:33,342,ON,54,L1306 冻菽据话堎忢
573,2022/10/18,15:32:51,33,ON,0,L1000 埨慡缸堎忢
574,2022/10/18,14:40:35,341,ON,54,L1306 冻菽据话堎忢
575,2022/10/18,13:52:09,340,ON,54,L1306 冻菽据话堎忢
576,2022/10/18,13:39:21,35,ON,2,L1002 墶寠枹娧捠堎忢
577,2022/10/18,13:38:20,19,ON,6,L1006 娧捠摦嶌晄椙
578,2022/10/18,12:07:36,339,ON,54,L1306 冻菽据话堎忢
579,2022/10/18,11:19:38,338,ON,54,L1306 冻菽据话堎忢
580,2022/10/18,10:15:53,337,ON,54,L1306 冻菽据话堎忢
581,2022/10/18,09:26:45,336,ON,54,L1306 冻菽据话堎忢
582,2022/10/17,17:51:01,335,ON,54,L1306 冻菽据话堎忢
583,2022/10/17,17:13:12,32,ON,0,L1000 埨慡缸堎忢
584,2022/10/17,16:04:00,334,ON,54,L1306 冻菽据话堎忢
585,2022/10/17,15:18:55,333,ON,54,L1306 冻菽据话堎忢
586,2022/10/17,14:33:28,332,ON,54,L1306 冻菽据话堎忢
587,2022/10/17,13:48:04,31,ON,0,L1000 埨慡缸堎忢
588,2022/10/17,12:54:19,331,ON,54,L1306 冻菽据话堎忢
589,2022/10/17,12:28:15,30,ON,0,L1000 埨慡缸堎忢
590,2022/10/17,11:55:54,330,ON,54,L1306 冻菽据话堎忢
591,2022/10/14,16:38:03,329,ON,54,L1306 冻菽据话堎忢
592,2022/10/14,13:57:34,328,ON,54,L1306 冻菽据话堎忢
593,2022/10/14,12:03:44,327,ON,54,L1306 冻菽据话堎忢
594,2022/10/14,12:00:59,326,ON,54,L1306 冻菽据话堎忢
595,2022/10/14,11:17:23,325,ON,54,L1306 冻菽据话堎忢
596,2022/10/14,10:35:45,324,ON,54,L1306 冻菽据话堎忢
597,2022/10/14,09:45:28,323,ON,54,L1306 冻菽据话堎忢
598,2022/10/14,09:34:32,322,ON,54,L1306 冻菽据话堎忢
599,2022/10/13,18:57:23,321,ON,54,L1306 冻菽据话堎忢
600,2022/10/13,18:54:20,320,ON,54,L1306 冻菽据话堎忢
601,2022/10/13,18:43:45,34,ON,2,L1002 墶寠枹娧捠堎忢
602,2022/10/13,18:41:01,33,ON,2,L1002 墶寠枹娧捠堎忢
603,2022/10/13,18:40:25,129,ON,4,L1004 庱壓埵抲晄椙
604,2022/10/13,18:05:11,29,ON,0,L1000 埨慡缸堎忢
605,2022/10/13,16:42:41,28,ON,0,L1000 埨慡缸堎忢
606,2022/10/13,14:47:37,27,ON,0,L1000 埨慡缸堎忢
607,2022/10/13,14:16:07,319,ON,54,L1306 冻菽据话堎忢
608,2022/10/13,14:00:14,318,ON,54,L1306 冻菽据话堎忢
609,2022/10/13,13:34:35,18,ON,6,L1006 娧捠摦嶌晄椙
610,2022/10/13,11:39:04,317,ON,54,L1306 冻菽据话堎忢
611,2022/10/13,10:45:30,316,ON,54,L1306 冻菽据话堎忢
612,2022/10/13,09:57:51,315,ON,54,L1306 冻菽据话堎忢
613,2022/10/12,15:55:05,314,ON,54,L1306 冻菽据话堎忢
614,2022/10/12,12:16:08,313,ON,54,L1306 冻菽据话堎忢
615,2022/10/12,11:12:17,312,ON,54,L1306 冻菽据话堎忢
616,2022/10/11,18:06:08,311,ON,54,L1306 冻菽据话堎忢
617,2022/10/11,16:51:15,310,ON,54,L1306 冻菽据话堎忢
618,2022/10/11,15:43:00,309,ON,54,L1306 冻菽据话堎忢
619,2022/10/11,11:32:31,17,ON,6,L1006 娧捠摦嶌晄椙
620,2022/10/10,16:46:33,308,ON,54,L1306 冻菽据话堎忢
621,2022/10/10,16:27:07,307,ON,54,L1306 冻菽据话堎忢
622,2022/10/10,16:21:48,306,ON,54,L1306 冻菽据话堎忢
623,2022/10/10,16:16:19,305,ON,54,L1306 冻菽据话堎忢
624,2022/10/10,16:06:06,304,ON,54,L1306 冻菽据话堎忢
625,2022/10/10,15:50:12,303,ON,54,L1306 冻菽据话堎忢
626,2022/10/10,15:31:19,302,ON,54,L1306 冻菽据话堎忢
627,2022/10/10,15:14:00,39,ON,48,L1300 巆棷馨笇煉m堎忢
628,2022/10/10,15:12:59,128,ON,4,L1004 庱壓埵抲晄椙
629,2022/10/10,14:49:07,301,ON,54,L1306 冻菽据话堎忢
630,2022/10/10,14:37:19,300,ON,54,L1306 冻菽据话堎忢
631,2022/10/10,14:16:17,299,ON,54,L1306 冻菽据话堎忢
632,2022/10/10,12:47:33,38,ON,48,L1300 巆棷馨笇煉m堎忢
633,2022/10/10,12:26:31,37,ON,48,L1300 巆棷馨笇煉m堎忢
634,2022/10/10,11:52:15,36,ON,48,L1300 巆棷馨笇煉m堎忢
635,2022/10/10,11:34:39,127,ON,4,L1004 庱壓埵抲晄椙
636,2022/10/10,09:01:38,298,ON,54,L1306 冻菽据话堎忢
637,2022/10/07,18:14:26,297,ON,54,L1306 冻菽据话堎忢
638,2022/10/07,18:02:48,32,ON,2,L1002 墶寠枹娧捠堎忢
639,2022/10/07,15:29:37,16,ON,6,L1006 娧捠摦嶌晄椙
640,2022/10/07,14:44:55,296,ON,54,L1306 冻菽据话堎忢
641,2022/10/07,12:03:29,295,ON,54,L1306 冻菽据话堎忢
642,2022/10/07,11:07:27,26,ON,0,L1000 埨慡缸堎忢
643,2022/10/07,10:33:15,294,ON,54,L1306 冻菽据话堎忢
644,2022/10/06,18:43:16,293,ON,54,L1306 冻菽据话堎忢
645,2022/10/06,18:13:50,15,ON,6,L1006 娧捠摦嶌晄椙
646,2022/10/06,18:13:19,126,ON,4,L1004 庱壓埵抲晄椙
647,2022/10/06,18:11:25,14,ON,6,L1006 娧捠摦嶌晄椙
648,2022/10/06,18:10:18,31,ON,2,L1002 墶寠枹娧捠堎忢
649,2022/10/06,17:18:11,35,ON,48,L1300 巆棷馨笇煉m堎忢
650,2022/10/06,17:04:08,34,ON,48,L1300 巆棷馨笇煉m堎忢
651,2022/10/06,15:26:00,292,ON,54,L1306 冻菽据话堎忢
652,2022/10/06,14:14:39,291,ON,54,L1306 冻菽据话堎忢
653,2022/10/06,12:01:51,290,ON,54,L1306 冻菽据话堎忢
654,2022/10/05,15:14:15,289,ON,54,L1306 冻菽据话堎忢
655,2022/10/05,14:16:41,25,ON,0,L1000 埨慡缸堎忢
656,2022/10/05,14:05:56,288,ON,54,L1306 冻菽据话堎忢
657,2022/10/05,11:51:43,287,ON,54,L1306 冻菽据话堎忢
658,2022/10/05,11:34:11,13,ON,6,L1006 娧捠摦嶌晄椙
659,2022/10/05,11:29:50,30,ON,2,L1002 墶寠枹娧捠堎忢
660,2022/10/05,10:14:11,286,ON,54,L1306 冻菽据话堎忢
661,2022/10/05,09:19:28,33,ON,48,L1300 巆棷馨笇煉m堎忢
662,2022/10/04,17:11:59,29,ON,2,L1002 墶寠枹娧捠堎忢
663,2022/10/04,15:56:18,285,ON,54,L1306 冻菽据话堎忢
664,2022/10/04,15:15:25,32,ON,48,L1300 巆棷馨笇煉m堎忢
665,2022/10/04,14:30:15,284,ON,54,L1306 冻菽据话堎忢
666,2022/10/04,13:26:11,283,ON,54,L1306 冻菽据话堎忢
667,2022/10/04,12:24:16,282,ON,54,L1306 冻菽据话堎忢
668,2022/10/04,11:30:17,281,ON,54,L1306 冻菽据话堎忢
669,2022/10/04,10:35:46,280,ON,54,L1306 冻菽据话堎忢
670,2022/10/03,15:46:11,279,ON,54,L1306 冻菽据话堎忢
671,2022/10/03,14:48:35,31,ON,48,L1300 巆棷馨笇煉m堎忢
672,2022/10/03,14:27:25,278,ON,54,L1306 冻菽据话堎忢
673,2022/10/03,13:56:03,277,ON,54,L1306 冻菽据话堎忢
674,2022/10/03,12:04:03,276,ON,54,L1306 冻菽据话堎忢
675,2022/10/03,11:16:57,275,ON,54,L1306 冻菽据话堎忢
676,2022/10/03,10:29:24,274,ON,54,L1306 冻菽据话堎忢
677,2022/10/03,09:42:43,273,ON,54,L1306 冻菽据话堎忢
678,2022/10/03,09:22:28,30,ON,48,L1300 巆棷馨笇煉m堎忢
679,2022/10/03,09:10:14,24,ON,0,L1000 埨慡缸堎忢
680,2022/10/03,09:09:55,23,ON,0,L1000 埨慡缸堎忢
681,2022/09/30,16:28:11,29,ON,48,L1300 巆棷馨笇煉m堎忢
682,2022/09/30,15:20:25,28,ON,48,L1300 巆棷馨笇煉m堎忢
683,2022/09/30,14:36:21,27,ON,48,L1300 巆棷馨笇煉m堎忢
684,2022/09/30,13:00:20,272,ON,54,L1306 冻菽据话堎忢
685,2022/09/30,11:35:57,271,ON,54,L1306 冻菽据话堎忢
686,2022/09/30,10:30:01,270,ON,54,L1306 冻菽据话堎忢
687,2022/09/30,09:23:51,269,ON,54,L1306 冻菽据话堎忢
688,2022/09/29,17:31:46,268,ON,54,L1306 冻菽据话堎忢
689,2022/09/29,17:04:39,267,ON,54,L1306 冻菽据话堎忢
690,2022/09/29,16:44:52,26,ON,48,L1300 巆棷馨笇煉m堎忢
691,2022/09/29,16:03:18,25,ON,48,L1300 巆棷馨笇煉m堎忢
692,2022/09/29,15:46:37,266,ON,54,L1306 冻菽据话堎忢
693,2022/09/29,14:40:17,24,ON,48,L1300 巆棷馨笇煉m堎忢
694,2022/09/29,13:06:53,265,ON,54,L1306 冻菽据话堎忢
695,2022/09/29,12:01:58,22,ON,0,L1000 埨慡缸堎忢
696,2022/09/29,12:01:18,21,ON,0,L1000 埨慡缸堎忢
697,2022/09/29,12:00:34,20,ON,0,L1000 埨慡缸堎忢
698,2022/09/29,11:00:02,28,ON,2,L1002 墶寠枹娧捠堎忢
699,2022/09/29,09:42:09,264,ON,54,L1306 冻菽据话堎忢
700,2022/09/29,08:33:02,263,ON,54,L1306 冻菽据话堎忢
701,2022/09/28,16:38:29,262,ON,54,L1306 冻菽据话堎忢
702,2022/09/28,15:54:09,261,ON,54,L1306 冻菽据话堎忢
703,2022/09/28,15:07:30,260,ON,54,L1306 冻菽据话堎忢
704,2022/09/28,14:20:04,259,ON,54,L1306 冻菽据话堎忢
705,2022/09/28,11:14:34,258,ON,54,L1306 冻菽据话堎忢
706,2022/09/28,11:05:05,125,ON,4,L1004 庱壓埵抲晄椙
707,2022/09/28,09:42:15,257,ON,54,L1306 冻菽据话堎忢
708,2022/09/27,17:08:02,256,ON,54,L1306 冻菽据话堎忢
709,2022/09/27,14:50:33,255,ON,54,L1306 冻菽据话堎忢
710,2022/09/27,12:37:45,254,ON,54,L1306 冻菽据话堎忢
711,2022/09/27,11:48:21,253,ON,54,L1306 冻菽据话堎忢
712,2022/09/27,09:38:27,252,ON,54,L1306 冻菽据话堎忢
713,2022/09/26,16:29:54,251,ON,54,L1306 冻菽据话堎忢
714,2022/09/26,14:54:10,250,ON,54,L1306 冻菽据话堎忢
715,2022/09/26,14:08:48,249,ON,54,L1306 冻菽据话堎忢
716,2022/09/26,09:35:42,248,ON,54,L1306 冻菽据话堎忢
717,2022/09/26,08:47:53,247,ON,54,L1306 冻菽据话堎忢
718,2022/09/23,16:09:02,124,ON,4,L1004 庱壓埵抲晄椙
719,2022/09/23,15:25:14,246,ON,54,L1306 冻菽据话堎忢
720,2022/09/23,09:40:15,27,ON,2,L1002 墶寠枹娧捠堎忢
721,2022/09/23,09:39:35,123,ON,4,L1004 庱壓埵抲晄椙
722,2022/09/22,11:30:31,245,ON,54,L1306 冻菽据话堎忢
723,2022/09/22,10:50:41,244,ON,54,L1306 冻菽据话堎忢
724,2022/09/22,10:09:20,243,ON,54,L1306 冻菽据话堎忢
725,2022/09/22,09:52:22,23,ON,48,L1300 巆棷馨笇煉m堎忢
