ALARM ID,0
DATE,2023/01/04,11:56:15,

No,DATE,TIME,COUNT,STATUS,ALARM No,MESSAGE
354,2022/08/24,18:17:03,1010,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
355,2022/08/24,16:48:54,1009,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
356,2022/08/12,08:29:57,2363,ON,12,ﾜｰｸ無し異常
357,2022/08/11,16:30:31,1729,ON,3,ﾉｯﾁ原位置異常
358,2022/08/11,16:24:44,1728,ON,3,ﾉｯﾁ原位置異常
359,2022/08/11,16:23:16,1727,ON,3,ﾉｯﾁ原位置異常
360,2022/08/11,16:21:38,1726,ON,3,ﾉｯﾁ原位置異常
361,2022/08/11,16:21:09,1725,ON,3,ﾉｯﾁ原位置異常
362,2022/08/11,16:17:57,1724,ON,3,ﾉｯﾁ原位置異常
363,2022/08/11,16:15:19,1723,ON,3,ﾉｯﾁ原位置異常
364,2022/08/11,16:07:09,1722,ON,3,ﾉｯﾁ原位置異常
365,2022/08/11,09:28:08,1721,ON,3,ﾉｯﾁ原位置異常
366,2022/08/11,09:26:57,1720,ON,3,ﾉｯﾁ原位置異常
367,2022/08/11,09:19:02,1719,ON,3,ﾉｯﾁ原位置異常
368,2022/08/11,09:12:29,1718,ON,3,ﾉｯﾁ原位置異常
369,2022/08/10,18:34:21,2362,ON,12,ﾜｰｸ無し異常
370,2022/08/10,14:37:07,2361,ON,12,ﾜｰｸ無し異常
371,2022/08/05,09:45:06,1717,ON,3,ﾉｯﾁ原位置異常
372,2022/08/05,08:58:51,2360,ON,12,ﾜｰｸ無し異常
373,2022/08/05,08:57:31,2359,ON,12,ﾜｰｸ無し異常
374,2022/08/04,16:20:05,1008,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
375,2022/08/04,11:33:26,2358,ON,12,ﾜｰｸ無し異常
376,2022/08/04,08:22:45,2357,ON,12,ﾜｰｸ無し異常
377,2022/08/03,16:00:15,2356,ON,12,ﾜｰｸ無し異常
378,2022/08/03,15:37:13,2355,ON,12,ﾜｰｸ無し異常
379,2022/08/03,15:31:14,2354,ON,12,ﾜｰｸ無し異常
380,2022/08/03,14:54:21,2353,ON,12,ﾜｰｸ無し異常
381,2022/08/03,11:58:46,2352,ON,12,ﾜｰｸ無し異常
382,2022/08/03,11:44:28,2351,ON,12,ﾜｰｸ無し異常
383,2022/08/02,15:19:19,2350,ON,12,ﾜｰｸ無し異常
384,2022/08/02,12:11:46,1007,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
385,2022/08/01,10:42:37,2349,ON,12,ﾜｰｸ無し異常
386,2022/08/01,09:18:10,1006,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
387,2022/08/01,08:50:15,1005,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
388,2022/08/01,08:41:52,1004,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
389,2022/07/30,11:44:56,1003,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
390,2022/07/30,11:33:19,1002,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
391,2022/07/30,11:12:32,1001,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
392,2022/07/30,10:02:32,2348,ON,12,ﾜｰｸ無し異常
393,2022/07/30,09:44:46,2347,ON,12,ﾜｰｸ無し異常
394,2022/07/30,09:31:47,1000,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
395,2022/07/30,08:17:52,999,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
396,2022/07/27,17:54:54,2346,ON,12,ﾜｰｸ無し異常
397,2022/07/27,16:39:29,2345,ON,12,ﾜｰｸ無し異常
398,2022/07/27,15:45:17,998,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
399,2022/07/27,12:19:26,997,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
400,2022/07/27,11:56:48,996,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
401,2022/07/27,11:17:21,995,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
402,2022/07/26,18:27:03,994,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
403,2022/07/26,17:31:53,2344,ON,12,ﾜｰｸ無し異常
404,2022/07/26,11:27:38,993,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
405,2022/07/25,16:46:00,2343,ON,12,ﾜｰｸ無し異常
406,2022/07/25,13:36:18,992,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
407,2022/07/25,11:50:06,991,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
408,2022/07/22,16:45:58,1716,ON,3,ﾉｯﾁ原位置異常
409,2022/07/21,17:11:35,2342,ON,12,ﾜｰｸ無し異常
410,2022/07/21,15:20:57,2341,ON,12,ﾜｰｸ無し異常
411,2022/07/21,12:23:43,1715,ON,3,ﾉｯﾁ原位置異常
412,2022/07/21,12:14:16,1714,ON,3,ﾉｯﾁ原位置異常
413,2022/07/21,12:13:31,1713,ON,3,ﾉｯﾁ原位置異常
414,2022/07/21,12:12:55,1712,ON,3,ﾉｯﾁ原位置異常
415,2022/07/21,10:26:30,2340,ON,12,ﾜｰｸ無し異常
416,2022/07/11,16:09:32,2339,ON,12,ﾜｰｸ無し異常
417,2022/07/09,09:57:41,2338,ON,12,ﾜｰｸ無し異常
418,2022/07/09,09:36:57,1711,ON,3,ﾉｯﾁ原位置異常
419,2022/07/08,16:39:12,2337,ON,12,ﾜｰｸ無し異常
420,2022/07/07,17:46:23,2336,ON,12,ﾜｰｸ無し異常
421,2022/07/07,17:43:52,2335,ON,12,ﾜｰｸ無し異常
422,2022/07/07,14:17:51,2334,ON,12,ﾜｰｸ無し異常
423,2022/07/06,15:32:38,1710,ON,3,ﾉｯﾁ原位置異常
424,2022/07/06,15:30:54,1709,ON,3,ﾉｯﾁ原位置異常
425,2022/07/06,14:40:47,990,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
426,2022/07/04,11:45:53,1708,ON,3,ﾉｯﾁ原位置異常
427,2022/07/04,11:45:29,1707,ON,3,ﾉｯﾁ原位置異常
428,2022/07/04,11:45:01,1706,ON,3,ﾉｯﾁ原位置異常
429,2022/07/04,11:17:07,1705,ON,3,ﾉｯﾁ原位置異常
430,2022/07/04,10:10:28,2333,ON,12,ﾜｰｸ無し異常
431,2022/07/04,09:26:30,2332,ON,12,ﾜｰｸ無し異常
432,2022/07/04,08:28:32,2331,ON,12,ﾜｰｸ無し異常
433,2022/07/01,16:54:25,989,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
434,2022/07/01,09:16:06,988,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
435,2022/07/01,09:09:44,987,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
436,2022/07/01,08:56:01,986,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
437,2022/06/30,18:20:31,985,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
438,2022/06/30,18:07:42,2330,ON,12,ﾜｰｸ無し異常
439,2022/06/30,13:45:30,984,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
440,2022/06/30,11:54:51,1704,ON,3,ﾉｯﾁ原位置異常
441,2022/06/30,11:33:53,983,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
442,2022/06/30,11:16:37,2329,ON,12,ﾜｰｸ無し異常
443,2022/06/30,11:13:39,2328,ON,12,ﾜｰｸ無し異常
444,2022/06/30,11:06:28,982,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
445,2022/06/30,10:32:52,981,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
446,2022/06/30,09:49:07,980,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
447,2022/06/30,09:05:03,2327,ON,12,ﾜｰｸ無し異常
448,2022/06/29,17:10:12,979,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
449,2022/06/29,15:26:02,978,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
450,2022/06/29,15:02:12,977,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
451,2022/06/29,14:06:20,976,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
452,2022/06/29,11:31:19,1703,ON,3,ﾉｯﾁ原位置異常
453,2022/06/29,11:31:01,1702,ON,3,ﾉｯﾁ原位置異常
454,2022/06/29,11:30:28,1701,ON,3,ﾉｯﾁ原位置異常
455,2022/06/29,11:30:23,1700,ON,3,ﾉｯﾁ原位置異常
456,2022/06/29,11:30:20,1699,ON,3,ﾉｯﾁ原位置異常
457,2022/06/29,11:30:16,1698,ON,3,ﾉｯﾁ原位置異常
458,2022/06/29,11:30:11,1697,ON,3,ﾉｯﾁ原位置異常
459,2022/06/29,11:27:47,1696,ON,3,ﾉｯﾁ原位置異常
460,2022/06/29,11:22:20,1695,ON,3,ﾉｯﾁ原位置異常
461,2022/06/29,11:22:15,1694,ON,3,ﾉｯﾁ原位置異常
462,2022/06/29,11:19:40,1693,ON,3,ﾉｯﾁ原位置異常
463,2022/06/29,10:27:56,975,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
464,2022/06/29,10:20:29,1692,ON,3,ﾉｯﾁ原位置異常
465,2022/06/29,10:09:39,974,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
466,2022/06/29,09:06:47,2326,ON,12,ﾜｰｸ無し異常
467,2022/06/29,08:39:13,2325,ON,12,ﾜｰｸ無し異常
468,2022/06/28,17:35:07,973,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
469,2022/06/28,16:49:12,972,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
470,2022/06/28,13:45:14,2324,ON,12,ﾜｰｸ無し異常
471,2022/06/28,11:49:48,971,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
472,2022/06/28,08:50:11,970,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
473,2022/06/27,16:27:41,2323,ON,12,ﾜｰｸ無し異常
474,2022/06/27,11:44:58,969,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
475,2022/06/27,11:12:04,968,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
476,2022/06/27,10:55:34,967,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
477,2022/06/25,10:38:53,966,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
478,2022/06/24,16:13:56,965,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
479,2022/06/23,18:14:02,2322,ON,12,ﾜｰｸ無し異常
480,2022/06/23,15:57:38,964,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
481,2022/06/23,11:20:36,963,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
482,2022/06/23,11:15:45,962,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
483,2022/06/22,18:24:49,1691,ON,3,ﾉｯﾁ原位置異常
484,2022/06/22,17:09:56,1690,ON,3,ﾉｯﾁ原位置異常
485,2022/06/22,16:02:48,1689,ON,3,ﾉｯﾁ原位置異常
486,2022/06/15,16:06:33,2321,ON,12,ﾜｰｸ無し異常
487,2022/06/15,10:28:46,2320,ON,12,ﾜｰｸ無し異常
488,2022/06/14,14:37:38,2319,ON,12,ﾜｰｸ無し異常
489,2022/06/14,14:28:09,1688,ON,3,ﾉｯﾁ原位置異常
490,2022/06/14,11:17:03,1687,ON,3,ﾉｯﾁ原位置異常
491,2022/06/14,10:58:31,1686,ON,3,ﾉｯﾁ原位置異常
492,2022/06/13,15:37:40,2318,ON,12,ﾜｰｸ無し異常
493,2022/06/13,15:31:22,2317,ON,12,ﾜｰｸ無し異常
494,2022/06/13,15:19:20,2316,ON,12,ﾜｰｸ無し異常
495,2022/06/13,12:07:33,2315,ON,12,ﾜｰｸ無し異常
496,2022/06/13,10:58:37,1685,ON,3,ﾉｯﾁ原位置異常
497,2022/06/13,10:54:18,1684,ON,3,ﾉｯﾁ原位置異常
498,2022/06/13,10:37:40,1683,ON,3,ﾉｯﾁ原位置異常
499,2022/06/13,10:37:32,1682,ON,3,ﾉｯﾁ原位置異常
500,2022/06/13,10:34:53,1681,ON,3,ﾉｯﾁ原位置異常
501,2022/06/13,08:43:38,2314,ON,12,ﾜｰｸ無し異常
502,2022/06/10,17:17:40,2313,ON,12,ﾜｰｸ無し異常
503,2022/06/10,15:30:52,1680,ON,3,ﾉｯﾁ原位置異常
504,2022/06/10,14:56:22,1679,ON,3,ﾉｯﾁ原位置異常
505,2022/06/10,14:32:50,1678,ON,3,ﾉｯﾁ原位置異常
506,2022/06/10,14:31:01,1677,ON,3,ﾉｯﾁ原位置異常
507,2022/06/10,13:55:16,1676,ON,3,ﾉｯﾁ原位置異常
508,2022/06/10,10:09:40,2312,ON,12,ﾜｰｸ無し異常
509,2022/06/09,18:33:17,1675,ON,3,ﾉｯﾁ原位置異常
510,2022/06/09,18:05:26,1674,ON,3,ﾉｯﾁ原位置異常
511,2022/06/09,17:49:50,1673,ON,3,ﾉｯﾁ原位置異常
512,2022/06/09,17:49:45,1672,ON,3,ﾉｯﾁ原位置異常
513,2022/06/09,17:46:26,1671,ON,3,ﾉｯﾁ原位置異常
514,2022/06/09,17:45:30,1670,ON,3,ﾉｯﾁ原位置異常
515,2022/06/09,17:45:27,1669,ON,3,ﾉｯﾁ原位置異常
516,2022/06/09,17:39:15,1668,ON,3,ﾉｯﾁ原位置異常
517,2022/06/09,17:33:46,1667,ON,3,ﾉｯﾁ原位置異常
518,2022/06/09,17:33:41,1666,ON,3,ﾉｯﾁ原位置異常
519,2022/06/09,17:32:53,1665,ON,3,ﾉｯﾁ原位置異常
520,2022/06/09,17:29:53,1664,ON,3,ﾉｯﾁ原位置異常
521,2022/06/09,10:04:32,1663,ON,3,ﾉｯﾁ原位置異常
522,2022/06/09,08:44:25,1662,ON,3,ﾉｯﾁ原位置異常
523,2022/06/08,18:39:51,1661,ON,3,ﾉｯﾁ原位置異常
524,2022/06/08,16:56:27,2311,ON,12,ﾜｰｸ無し異常
525,2022/06/07,17:06:10,2310,ON,12,ﾜｰｸ無し異常
526,2022/06/07,11:38:41,2309,ON,12,ﾜｰｸ無し異常
527,2022/06/07,11:09:30,1660,ON,3,ﾉｯﾁ原位置異常
528,2022/06/07,08:29:20,1659,ON,3,ﾉｯﾁ原位置異常
529,2022/06/07,08:28:07,1658,ON,3,ﾉｯﾁ原位置異常
530,2022/06/06,16:45:41,2308,ON,12,ﾜｰｸ無し異常
531,2022/06/06,09:32:36,2307,ON,12,ﾜｰｸ無し異常
532,2022/06/03,09:03:30,2306,ON,12,ﾜｰｸ無し異常
533,2022/06/02,18:16:25,1657,ON,3,ﾉｯﾁ原位置異常
534,2022/06/02,18:13:36,1656,ON,3,ﾉｯﾁ原位置異常
535,2022/06/02,11:26:54,2305,ON,12,ﾜｰｸ無し異常
536,2022/06/02,11:21:00,2304,ON,12,ﾜｰｸ無し異常
537,2022/06/02,10:15:42,2303,ON,12,ﾜｰｸ無し異常
538,2022/06/01,11:13:13,2302,ON,12,ﾜｰｸ無し異常
539,2022/06/01,11:03:28,1655,ON,3,ﾉｯﾁ原位置異常
540,2022/05/31,18:42:59,2301,ON,12,ﾜｰｸ無し異常
541,2022/05/31,18:35:59,2300,ON,12,ﾜｰｸ無し異常
542,2022/05/31,16:00:55,2299,ON,12,ﾜｰｸ無し異常
543,2022/05/31,11:28:02,1654,ON,3,ﾉｯﾁ原位置異常
544,2022/05/30,10:18:50,2298,ON,12,ﾜｰｸ無し異常
545,2022/05/27,16:23:33,1653,ON,3,ﾉｯﾁ原位置異常
546,2022/05/27,16:11:11,1652,ON,3,ﾉｯﾁ原位置異常
547,2022/05/27,15:46:13,1651,ON,3,ﾉｯﾁ原位置異常
548,2022/05/27,15:34:06,1650,ON,3,ﾉｯﾁ原位置異常
549,2022/05/27,08:29:53,2297,ON,12,ﾜｰｸ無し異常
550,2022/05/26,12:17:47,1649,ON,3,ﾉｯﾁ原位置異常
551,2022/05/26,12:15:33,1648,ON,3,ﾉｯﾁ原位置異常
552,2022/05/25,14:39:37,2296,ON,12,ﾜｰｸ無し異常
553,2022/05/24,14:03:01,2295,ON,12,ﾜｰｸ無し異常
554,2022/05/24,09:50:32,2294,ON,12,ﾜｰｸ無し異常
555,2022/05/20,09:19:47,1647,ON,3,ﾉｯﾁ原位置異常
556,2022/05/20,09:02:15,1646,ON,3,ﾉｯﾁ原位置異常
557,2022/05/18,17:18:23,2293,ON,12,ﾜｰｸ無し異常
558,2022/05/18,16:35:42,2292,ON,12,ﾜｰｸ無し異常
559,2022/05/18,16:27:49,1645,ON,3,ﾉｯﾁ原位置異常
560,2022/05/17,14:58:55,2291,ON,12,ﾜｰｸ無し異常
561,2022/05/17,10:08:40,1644,ON,3,ﾉｯﾁ原位置異常
562,2022/05/17,10:06:54,1643,ON,3,ﾉｯﾁ原位置異常
563,2022/05/17,10:06:25,1642,ON,3,ﾉｯﾁ原位置異常
564,2022/05/17,09:50:21,1641,ON,3,ﾉｯﾁ原位置異常
565,2022/05/17,09:44:37,1640,ON,3,ﾉｯﾁ原位置異常
566,2022/05/16,16:54:39,1639,ON,3,ﾉｯﾁ原位置異常
567,2022/05/16,10:50:23,2290,ON,12,ﾜｰｸ無し異常
568,2022/05/16,10:07:56,2289,ON,12,ﾜｰｸ無し異常
569,2022/05/13,08:36:49,2288,ON,12,ﾜｰｸ無し異常
570,2022/05/12,14:39:25,2287,ON,12,ﾜｰｸ無し異常
571,2022/05/11,16:58:20,1638,ON,3,ﾉｯﾁ原位置異常
572,2022/05/11,16:53:30,1637,ON,3,ﾉｯﾁ原位置異常
573,2022/05/11,15:47:33,2286,ON,12,ﾜｰｸ無し異常
574,2022/05/10,17:19:01,2285,ON,12,ﾜｰｸ無し異常
575,2022/05/10,14:02:50,1636,ON,3,ﾉｯﾁ原位置異常
576,2022/05/10,14:01:52,1635,ON,3,ﾉｯﾁ原位置異常
577,2022/05/10,13:40:30,1634,ON,3,ﾉｯﾁ原位置異常
578,2022/05/10,13:38:36,1633,ON,3,ﾉｯﾁ原位置異常
579,2022/05/09,11:24:54,9,ON,0,切削ｻｲｸﾙ異常
580,2022/05/09,11:22:01,8,ON,0,切削ｻｲｸﾙ異常
581,2022/05/09,11:18:29,7,ON,0,切削ｻｲｸﾙ異常
582,2022/04/21,14:52:38,961,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
583,2022/04/21,08:37:16,1632,ON,3,ﾉｯﾁ原位置異常
584,2022/04/19,12:11:58,2284,ON,12,ﾜｰｸ無し異常
585,2022/04/18,12:21:15,2283,ON,12,ﾜｰｸ無し異常
586,2022/04/16,11:29:15,1631,ON,3,ﾉｯﾁ原位置異常
587,2022/04/16,08:47:16,960,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
588,2022/04/16,08:36:34,959,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
589,2022/04/16,08:30:40,958,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
590,2022/04/15,14:35:24,2282,ON,12,ﾜｰｸ無し異常
591,2022/04/15,12:11:53,2281,ON,12,ﾜｰｸ無し異常
592,2022/04/15,11:28:48,957,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
593,2022/04/14,18:03:47,956,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
594,2022/04/14,17:46:11,955,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
595,2022/04/14,17:06:48,954,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
596,2022/04/14,16:27:34,2280,ON,12,ﾜｰｸ無し異常
597,2022/04/14,16:15:48,953,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
598,2022/04/14,16:12:04,952,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
599,2022/04/14,11:19:51,951,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
600,2022/04/14,11:16:16,950,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
601,2022/04/14,10:37:57,2279,ON,12,ﾜｰｸ無し異常
602,2022/04/14,09:43:01,949,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
603,2022/04/14,09:00:53,1630,ON,3,ﾉｯﾁ原位置異常
604,2022/04/13,18:14:31,948,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
605,2022/04/13,18:12:21,947,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
606,2022/04/13,16:43:02,946,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
607,2022/04/13,16:40:48,945,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
608,2022/04/13,16:25:46,944,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
609,2022/04/13,15:42:21,943,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
610,2022/04/13,14:08:52,942,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
611,2022/04/13,14:06:23,941,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
612,2022/04/13,13:44:48,940,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
613,2022/04/13,12:18:29,939,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
614,2022/04/13,10:52:41,1629,ON,3,ﾉｯﾁ原位置異常
615,2022/04/13,10:51:15,938,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
616,2022/04/13,10:46:12,937,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
617,2022/04/13,10:43:01,1628,ON,3,ﾉｯﾁ原位置異常
618,2022/04/13,08:44:54,936,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
619,2022/04/12,18:19:40,935,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
620,2022/04/12,18:08:49,934,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
621,2022/04/12,18:06:24,933,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
622,2022/04/12,17:45:14,932,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
623,2022/04/12,16:36:18,1627,ON,3,ﾉｯﾁ原位置異常
624,2022/04/12,15:33:54,2278,ON,12,ﾜｰｸ無し異常
625,2022/04/12,15:08:07,931,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
626,2022/04/12,15:04:35,930,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
627,2022/04/12,14:24:21,2277,ON,12,ﾜｰｸ無し異常
628,2022/04/12,14:02:16,929,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
629,2022/04/12,13:42:24,928,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
630,2022/04/12,12:11:00,927,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
631,2022/04/12,12:04:57,926,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
632,2022/04/12,11:59:26,925,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
633,2022/04/12,09:31:48,924,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
634,2022/04/11,16:59:37,923,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
635,2022/04/11,16:42:30,922,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
636,2022/04/11,15:32:48,921,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
637,2022/04/11,15:27:42,920,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
638,2022/04/11,14:59:52,2276,ON,12,ﾜｰｸ無し異常
639,2022/04/11,14:32:16,919,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
640,2022/04/11,14:10:52,918,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
641,2022/04/11,12:15:26,917,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
642,2022/04/11,11:32:53,916,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
643,2022/04/11,10:42:05,1626,ON,3,ﾉｯﾁ原位置異常
644,2022/04/11,09:31:25,915,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
645,2022/04/09,11:45:24,2275,ON,12,ﾜｰｸ無し異常
646,2022/04/08,16:21:53,2274,ON,12,ﾜｰｸ無し異常
647,2022/04/08,10:09:16,914,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
648,2022/04/08,10:00:46,913,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
649,2022/04/07,15:49:10,1625,ON,3,ﾉｯﾁ原位置異常
650,2022/04/07,14:58:55,1624,ON,3,ﾉｯﾁ原位置異常
651,2022/04/07,10:43:22,1623,ON,3,ﾉｯﾁ原位置異常
652,2022/04/07,10:28:45,1622,ON,3,ﾉｯﾁ原位置異常
653,2022/04/07,10:27:48,1621,ON,3,ﾉｯﾁ原位置異常
654,2022/04/07,10:17:16,1620,ON,3,ﾉｯﾁ原位置異常
655,2022/04/06,17:55:23,2273,ON,12,ﾜｰｸ無し異常
656,2022/04/06,17:40:45,912,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
657,2022/04/06,16:14:26,911,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
658,2022/04/06,12:13:30,910,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
659,2022/04/06,10:35:33,909,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
660,2022/04/05,18:22:31,1619,ON,3,ﾉｯﾁ原位置異常
661,2022/04/05,13:44:01,2272,ON,12,ﾜｰｸ無し異常
662,2022/04/05,13:04:07,2271,ON,12,ﾜｰｸ無し異常
663,2022/04/05,12:28:12,908,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
664,2022/04/05,11:02:05,2270,ON,12,ﾜｰｸ無し異常
665,2022/04/04,15:15:31,1618,ON,3,ﾉｯﾁ原位置異常
666,2022/04/01,16:40:25,907,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
667,2022/04/01,15:19:16,2269,ON,12,ﾜｰｸ無し異常
668,2022/04/01,15:04:41,906,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
669,2022/04/01,13:58:39,905,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
670,2022/04/01,09:19:55,2268,ON,12,ﾜｰｸ無し異常
671,2022/03/31,18:00:29,904,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
672,2022/03/31,12:12:53,1617,ON,3,ﾉｯﾁ原位置異常
673,2022/03/31,10:22:29,1616,ON,3,ﾉｯﾁ原位置異常
674,2022/03/30,17:34:09,2267,ON,12,ﾜｰｸ無し異常
675,2022/03/30,14:19:21,903,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
676,2022/03/30,14:11:24,902,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
677,2022/03/30,12:23:19,901,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
678,2022/03/30,12:16:18,1615,ON,3,ﾉｯﾁ原位置異常
679,2022/03/30,12:16:05,1614,ON,3,ﾉｯﾁ原位置異常
680,2022/03/30,12:12:16,900,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
681,2022/03/30,11:53:43,899,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
682,2022/03/30,11:26:56,898,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
683,2022/03/30,10:10:25,897,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
684,2022/03/30,08:45:08,896,ON,2,ｲﾝﾃﾞｯｸｽ定位置異常
685,2022/03/28,10:24:58,1613,ON,3,ﾉｯﾁ原位置異常
686,2022/03/28,10:22:28,1612,ON,3,ﾉｯﾁ原位置異常
687,2022/03/28,10:16:20,1611,ON,3,ﾉｯﾁ原位置異常
688,2022/03/28,09:39:28,1610,ON,3,ﾉｯﾁ原位置異常
689,2022/03/25,10:31:23,2266,ON,12,ﾜｰｸ無し異常
690,2022/03/24,13:53:08,2265,ON,12,ﾜｰｸ無し異常
691,2022/03/23,17:04:08,2264,ON,12,ﾜｰｸ無し異常
